left_len,right_len,total_empty,n,first,current_gap_m,current_gap_left,current_gap_right,current_pos,response_gap_m,response_gap_left,response_gap_right,response_pos,best_response_gap_m,best_response_gap_left,best_response_gap_right,best_response_pos,best_response_edge_distance,winning_response_count
2,29,31,32,2,29,0,2,17,11,1,2,2,11,1,2,9,1,20
2,29,31,32,2,29,0,2,18,10,1,2,1,10,1,2,1,1,22
2,29,31,32,2,29,0,2,19,9,1,2,1,9,1,2,1,1,23
2,29,31,32,2,29,0,2,20,8,1,2,2,8,1,2,6,1,21
2,29,31,32,2,29,0,2,21,7,1,2,1,7,1,2,1,1,23
2,29,31,32,2,29,0,2,22,6,1,2,1,6,1,2,1,1,23
2,29,31,32,2,29,0,2,23,5,1,2,2,23,0,2,21,1,21
2,29,31,32,2,29,0,2,24,4,1,2,1,4,1,2,1,1,23
2,29,31,32,2,29,0,2,25,3,1,2,1,3,1,2,1,1,23
2,29,31,32,2,29,0,2,26,26,0,2,2,26,0,2,24,1,23
2,29,31,32,2,29,0,2,27,27,0,2,2,27,0,2,25,1,24
2,30,32,33,2,30,0,2,1,28,1,2,1,28,1,2,1,1,26
2,30,32,33,2,30,0,2,2,27,1,2,2,27,1,2,2,2,15
2,30,32,33,2,30,0,2,3,3,0,2,1,3,0,2,1,1,25
2,30,32,33,2,30,0,2,4,4,0,2,1,4,0,2,1,1,25
2,30,32,33,2,30,0,2,5,5,0,2,1,5,0,2,1,1,19
2,30,32,33,2,30,0,2,6,6,0,2,1,6,0,2,1,1,25
2,30,32,33,2,30,0,2,7,7,0,2,1,7,0,2,1,1,23
2,30,32,33,2,30,0,2,8,8,0,2,1,8,0,2,1,1,21
2,30,32,33,2,30,0,2,9,9,0,2,1,9,0,2,1,1,24
2,30,32,33,2,30,0,2,10,10,0,2,1,10,0,2,1,1,23
2,30,32,33,2,30,0,2,11,11,0,2,1,11,0,2,1,1,23
2,30,32,33,2,30,0,2,12,12,0,2,1,12,0,2,1,1,23
2,30,32,33,2,30,0,2,13,13,0,2,1,13,0,2,1,1,23
2,30,32,33,2,30,0,2,14,14,0,2,2,14,0,2,12,1,23
2,30,32,33,2,30,0,2,15,14,1,2,2,15,0,2,1,1,19
2,30,32,33,2,30,0,2,16,13,1,2,1,13,1,2,1,1,25
2,30,32,33,2,30,0,2,17,12,1,2,2,12,1,2,10,1,20
2,30,32,33,2,30,0,2,18,11,1,2,2,11,1,2,9,1,21
2,30,32,33,2,30,0,2,19,10,1,2,2,10,1,2,8,1,24
2,30,32,33,2,30,0,2,20,9,1,2,2,9,1,2,7,1,23
2,30,32,33,2,30,0,2,21,8,1,2,2,21,0,2,1,1,21
2,30,32,33,2,30,0,2,22,7,1,2,2,7,1,2,5,1,24
2,30,32,33,2,30,0,2,23,6,1,2,1,6,1,2,1,1,24
2,30,32,33,2,30,0,2,24,5,1,2,2,24,0,2,1,1,23
2,30,32,33,2,30,0,2,25,4,1,2,2,4,1,2,2,1,24
2,30,32,33,2,30,0,2,26,3,1,2,1,3,1,2,1,1,25
2,30,32,33,2,30,0,2,27,27,0,2,1,27,0,2,1,1,25
2,30,32,33,2,30,0,2,28,28,0,2,1,28,0,2,1,1,25
2,31,33,34,2,31,0,2,1,29,1,2,0,29,1,2,0,0,28
2,31,33,34,2,31,0,2,2,28,1,2,1,28,1,2,1,1,26
2,31,33,34,2,31,0,2,3,27,1,2,1,27,1,2,1,1,25
2,31,33,34,2,31,0,2,4,4,0,2,2,4,0,2,2,1,25
2,31,33,34,2,31,0,2,5,5,0,2,2,5,0,2,3,1,23
2,31,33,34,2,31,0,2,6,6,0,2,2,6,0,2,4,1,25
2,31,33,34,2,31,0,2,7,7,0,2,2,7,0,2,5,1,25
2,31,33,34,2,31,0,2,8,8,0,2,2,8,0,2,6,1,23
2,31,33,34,2,31,0,2,9,9,0,2,2,9,0,2,7,1,24
2,31,33,34,2,31,0,2,10,10,0,2,2,10,0,2,8,1,24
2,31,33,34,2,31,0,2,11,11,0,2,2,11,0,2,9,1,24
2,31,33,34,2,31,0,2,12,12,0,2,2,12,0,2,10,1,24
2,31,33,34,2,31,0,2,13,13,0,2,2,13,0,2,11,1,23
2,31,33,34,2,31,0,2,14,14,0,2,2,14,0,2,12,1,25
2,31,33,34,2,31,0,2,15,15,0,2,3,15,0,2,13,1,22
2,31,33,34,2,31,0,2,16,14,1,2,2,14,1,2,12,1,24
2,31,33,34,2,31,0,2,17,13,1,2,1,13,1,2,1,1,25
2,31,33,34,2,31,0,2,18,12,1,2,2,12,1,2,10,1,22
2,31,33,34,2,31,0,2,19,11,1,2,2,11,1,2,9,1,23
2,31,33,34,2,31,0,2,20,10,1,2,2,10,1,2,8,1,24
2,31,33,34,2,31,0,2,21,9,1,2,2,9,1,2,7,1,23
2,31,33,34,2,31,0,2,22,8,1,2,1,8,1,2,1,1,25
2,31,33,34,2,31,0,2,23,7,1,2,2,7,1,2,5,1,24
2,31,33,34,2,31,0,2,24,6,1,2,1,6,1,2,1,1,24
2,31,33,34,2,31,0,2,25,5,1,2,1,5,1,2,1,1,25
2,31,33,34,2,31,0,2,26,4,1,2,2,4,1,2,2,1,24
2,31,33,34,2,31,0,2,27,3,1,2,1,3,1,2,1,1,25
2,31,33,34,2,31,0,2,28,28,0,2,2,28,0,2,26,1,25
2,31,33,34,2,31,0,2,29,29,0,2,2,29,0,2,27,1,26
2,32,34,35,2,32,0,2,1,30,1,2,1,30,1,2,1,1,28
2,32,34,35,2,32,0,2,2,29,1,2,2,29,1,2,2,2,19
2,32,34,35,2,32,0,2,3,3,0,2,1,3,0,2,1,1,27
2,32,34,35,2,32,0,2,4,4,0,2,1,4,0,2,1,1,27
2,32,34,35,2,32,0,2,5,5,0,2,1,5,0,2,1,1,21
2,32,34,35,2,32,0,2,6,6,0,2,1,6,0,2,1,1,27
2,32,34,35,2,32,0,2,7,7,0,2,1,7,0,2,1,1,27
2,32,34,35,2,32,0,2,8,8,0,2,1,8,0,2,1,1,25
2,32,34,35,2,32,0,2,9,9,0,2,1,9,0,2,1,1,27
2,32,34,35,2,32,0,2,10,10,0,2,1,10,0,2,1,1,26
2,32,34,35,2,32,0,2,11,11,0,2,1,11,0,2,1,1,25
2,32,34,35,2,32,0,2,12,12,0,2,1,12,0,2,1,1,27
2,32,34,35,2,32,0,2,13,13,0,2,1,13,0,2,1,1,26
2,32,34,35,2,32,0,2,14,14,0,2,1,14,0,2,1,1,25
2,32,34,35,2,32,0,2,15,15,0,2,2,15,0,2,13,1,26
2,32,34,35,2,32,0,2,16,15,1,2,2,16,0,2,1,1,24
2,32,34,35,2,32,0,2,17,14,1,2,1,14,1,2,1,1,27
2,32,34,35,2,32,0,2,18,13,1,2,2,13,1,2,11,1,22
2,32,34,35,2,32,0,2,19,12,1,2,1,12,1,2,1,1,26
2,32,34,35,2,32,0,2,20,11,1,2,2,11,1,2,9,1,25
2,32,34,35,2,32,0,2,21,10,1,2,2,10,1,2,8,1,26
2,32,34,35,2,32,0,2,22,9,1,2,1,9,1,2,1,1,26
2,32,34,35,2,32,0,2,23,8,1,2,2,8,1,2,6,1,25
2,32,34,35,2,32,0,2,24,7,1,2,2,7,1,2,5,1,26
2,32,34,35,2,32,0,2,25,6,1,2,2,6,1,2,4,1,25
2,32,34,35,2,32,0,2,26,5,1,2,2,26,0,2,1,1,25
2,32,34,35,2,32,0,2,27,4,1,2,2,4,1,2,2,1,26
2,32,34,35,2,32,0,2,28,3,1,2,1,3,1,2,1,1,27
2,32,34,35,2,32,0,2,29,29,0,2,1,29,0,2,1,1,27
2,32,34,35,2,32,0,2,30,30,0,2,1,30,0,2,1,1,27
2,33,35,36,2,33,0,2,1,31,1,2,0,31,1,2,0,0,30
2,33,35,36,2,33,0,2,2,30,1,2,1,30,1,2,1,1,28
2,33,35,36,2,33,0,2,3,29,1,2,1,29,1,2,1,1,27
2,33,35,36,2,33,0,2,4,4,0,2,2,4,0,2,2,1,27
2,33,35,36,2,33,0,2,5,5,0,2,2,5,0,2,3,1,27
2,33,35,36,2,33,0,2,6,6,0,2,2,6,0,2,4,1,27
2,33,35,36,2,33,0,2,7,7,0,2,2,7,0,2,5,1,27
2,33,35,36,2,33,0,2,8,8,0,2,2,8,0,2,6,1,27
2,33,35,36,2,33,0,2,9,9,0,2,2,9,0,2,7,1,27
2,33,35,36,2,33,0,2,10,10,0,2,2,10,0,2,8,1,27
2,33,35,36,2,33,0,2,11,11,0,2,2,11,0,2,9,1,27
2,33,35,36,2,33,0,2,12,12,0,2,2,12,0,2,10,1,27
2,33,35,36,2,33,0,2,13,13,0,2,2,13,0,2,11,1,27
2,33,35,36,2,33,0,2,14,14,0,2,2,14,0,2,12,1,26
2,33,35,36,2,33,0,2,15,15,0,2,2,15,0,2,13,1,27
2,33,35,36,2,33,0,2,16,16,0,2,3,16,0,2,14,1,26
2,33,35,36,2,33,0,2,17,15,1,2,2,15,1,2,13,1,27
2,33,35,36,2,33,0,2,18,14,1,2,1,14,1,2,1,1,27
2,33,35,36,2,33,0,2,19,13,1,2,1,13,1,2,1,1,26
2,33,35,36,2,33,0,2,20,12,1,2,1,12,1,2,1,1,27
2,33,35,36,2,33,0,2,21,11,1,2,1,11,1,2,1,1,27
2,33,35,36,2,33,0,2,22,10,1,2,1,10,1,2,1,1,27
2,33,35,36,2,33,0,2,23,9,1,2,1,9,1,2,1,1,27
2,33,35,36,2,33,0,2,24,8,1,2,1,8,1,2,1,1,27
2,33,35,36,2,33,0,2,25,7,1,2,1,7,1,2,1,1,27
2,33,35,36,2,33,0,2,26,6,1,2,1,6,1,2,1,1,27
2,33,35,36,2,33,0,2,27,5,1,2,1,5,1,2,1,1,27
2,33,35,36,2,33,0,2,28,4,1,2,1,4,1,2,1,1,27
2,33,35,36,2,33,0,2,29,3,1,2,1,3,1,2,1,1,27
2,33,35,36,2,33,0,2,30,30,0,2,2,30,0,2,28,1,27
2,33,35,36,2,33,0,2,31,31,0,2,2,31,0,2,29,1,28
2,34,36,37,2,34,0,2,1,32,1,2,1,32,1,2,1,1,30
2,34,36,37,2,34,0,2,2,31,1,2,2,31,1,2,2,2,22
2,34,36,37,2,34,0,2,3,3,0,2,1,3,0,2,1,1,29
2,34,36,37,2,34,0,2,4,4,0,2,1,4,0,2,1,1,29
2,34,36,37,2,34,0,2,5,5,0,2,1,5,0,2,1,1,25
2,34,36,37,2,34,0,2,6,6,0,2,1,6,0,2,1,1,29
2,34,36,37,2,34,0,2,7,7,0,2,1,7,0,2,1,1,28
2,34,36,37,2,34,0,2,8,8,0,2,1,8,0,2,1,1,27
2,34,36,37,2,34,0,2,9,9,0,2,1,9,0,2,1,1,27
2,34,36,37,2,34,0,2,10,10,0,2,1,10,0,2,1,1,27
2,34,36,37,2,34,0,2,11,11,0,2,1,11,0,2,1,1,27
2,34,36,37,2,34,0,2,12,12,0,2,1,12,0,2,1,1,27
2,34,36,37,2,34,0,2,13,13,0,2,1,13,0,2,1,1,27
2,34,36,37,2,34,0,2,14,14,0,2,1,14,0,2,1,1,28
2,34,36,37,2,34,0,2,15,15,0,2,1,15,0,2,1,1,27
2,34,36,37,2,34,0,2,16,16,0,2,2,16,0,2,14,1,27
2,34,36,37,2,34,0,2,17,16,1,2,2,17,0,2,1,1,26
2,34,36,37,2,34,0,2,18,15,1,2,1,15,1,2,1,1,29
2,34,36,37,2,34,0,2,19,14,1,2,2,14,1,2,12,1,24
2,34,36,37,2,34,0,2,20,13,1,2,2,13,1,2,11,1,27
2,34,36,37,2,34,0,2,21,12,1,2,1,12,1,2,1,1,28
2,34,36,37,2,34,0,2,22,11,1,2,2,11,1,2,9,1,27
2,34,36,37,2,34,0,2,23,10,1,2,2,10,1,2,8,1,28
2,34,36,37,2,34,0,2,24,9,1,2,1,9,1,2,1,1,28
2,34,36,37,2,34,0,2,25,8,1,2,2,8,1,2,6,1,27
2,34,36,37,2,34,0,2,26,7,1,2,2,7,1,2,5,1,28
2,34,36,37,2,34,0,2,27,6,1,2,2,6,1,2,4,1,27
2,34,36,37,2,34,0,2,28,5,1,2,2,28,0,2,1,1,27
2,34,36,37,2,34,0,2,29,4,1,2,2,4,1,2,2,1,28
2,34,36,37,2,34,0,2,30,3,1,2,1,3,1,2,1,1,29
2,34,36,37,2,34,0,2,31,31,0,2,1,31,0,2,1,1,29
2,34,36,37,2,34,0,2,32,32,0,2,1,32,0,2,1,1,29
2,35,37,38,2,35,0,2,1,33,1,2,0,33,1,2,0,0,32
2,35,37,38,2,35,0,2,2,32,1,2,1,32,1,2,1,1,30
2,35,37,38,2,35,0,2,3,31,1,2,1,31,1,2,1,1,29
2,35,37,38,2,35,0,2,4,4,0,2,2,4,0,2,2,1,29
2,35,37,38,2,35,0,2,5,5,0,2,2,5,0,2,3,1,28
2,35,37,38,2,35,0,2,6,6,0,2,2,6,0,2,4,1,29
2,35,37,38,2,35,0,2,7,7,0,2,2,7,0,2,5,1,28
2,35,37,38,2,35,0,2,8,8,0,2,2,8,0,2,6,1,28
2,35,37,38,2,35,0,2,9,9,0,2,2,9,0,2,7,1,28
2,35,37,38,2,35,0,2,10,10,0,2,2,10,0,2,8,1,27
2,35,37,38,2,35,0,2,11,11,0,2,2,11,0,2,9,1,29
2,35,37,38,2,35,0,2,12,12,0,2,2,12,0,2,10,1,28
2,35,37,38,2,35,0,2,13,13,0,2,2,13,0,2,11,1,27
2,35,37,38,2,35,0,2,14,14,0,2,2,14,0,2,12,1,29
2,35,37,38,2,35,0,2,15,15,0,2,2,15,0,2,13,1,27
2,35,37,38,2,35,0,2,16,16,0,2,2,16,0,2,14,1,29
2,35,37,38,2,35,0,2,17,17,0,2,3,17,0,2,15,1,28
2,35,37,38,2,35,0,2,18,16,1,2,2,16,1,2,14,1,28
2,35,37,38,2,35,0,2,19,15,1,2,1,15,1,2,1,1,29
2,35,37,38,2,35,0,2,20,14,1,2,2,14,1,2,12,1,26
2,35,37,38,2,35,0,2,21,13,1,2,1,13,1,2,1,1,28
2,35,37,38,2,35,0,2,22,12,1,2,1,12,1,2,1,1,29
2,35,37,38,2,35,0,2,23,11,1,2,2,11,1,2,9,1,27
2,35,37,38,2,35,0,2,24,10,1,2,1,10,1,2,1,1,29
2,35,37,38,2,35,0,2,25,9,1,2,1,9,1,2,1,1,29
2,35,37,38,2,35,0,2,26,8,1,2,2,8,1,2,6,1,27
2,35,37,38,2,35,0,2,27,7,1,2,1,7,1,2,1,1,29
2,35,37,38,2,35,0,2,28,6,1,2,1,6,1,2,1,1,29
2,35,37,38,2,35,0,2,29,5,1,2,2,29,0,2,27,1,27
2,35,37,38,2,35,0,2,30,4,1,2,1,4,1,2,1,1,29
2,35,37,38,2,35,0,2,31,3,1,2,1,3,1,2,1,1,29
2,35,37,38,2,35,0,2,32,32,0,2,2,32,0,2,30,1,29
2,35,37,38,2,35,0,2,33,33,0,2,2,33,0,2,31,1,30
2,36,38,39,2,36,0,2,1,34,1,2,1,34,1,2,1,1,32
2,36,38,39,2,36,0,2,2,33,1,2,2,33,1,2,2,2,23
2,36,38,39,2,36,0,2,3,3,0,2,1,3,0,2,1,1,31
2,36,38,39,2,36,0,2,4,4,0,2,1,4,0,2,1,1,31
2,36,38,39,2,36,0,2,5,5,0,2,1,5,0,2,1,1,26
2,36,38,39,2,36,0,2,6,6,0,2,1,6,0,2,1,1,31
2,36,38,39,2,36,0,2,7,7,0,2,1,7,0,2,1,1,29
2,36,38,39,2,36,0,2,8,8,0,2,1,8,0,2,1,1,29
2,36,38,39,2,36,0,2,9,9,0,2,1,9,0,2,1,1,30
2,36,38,39,2,36,0,2,10,10,0,2,1,10,0,2,1,1,29
2,36,38,39,2,36,0,2,11,11,0,2,1,11,0,2,1,1,29
2,36,38,39,2,36,0,2,12,12,0,2,1,12,0,2,1,1,30
2,36,38,39,2,36,0,2,13,13,0,2,1,13,0,2,1,1,29
2,36,38,39,2,36,0,2,14,14,0,2,1,14,0,2,1,1,29
2,36,38,39,2,36,0,2,15,15,0,2,1,15,0,2,1,1,29
2,36,38,39,2,36,0,2,16,16,0,2,1,16,0,2,1,1,29
2,36,38,39,2,36,0,2,17,17,0,2,2,17,0,2,15,1,29
2,36,38,39,2,36,0,2,18,17,1,2,2,18,0,2,1,1,26
2,36,38,39,2,36,0,2,19,16,1,2,1,16,1,2,1,1,31
2,36,38,39,2,36,0,2,20,15,1,2,2,15,1,2,13,1,26
2,36,38,39,2,36,0,2,21,14,1,2,2,14,1,2,12,1,29
2,36,38,39,2,36,0,2,22,13,1,2,2,13,1,2,11,1,30
2,36,38,39,2,36,0,2,23,12,1,2,2,12,1,2,10,1,29
2,36,38,39,2,36,0,2,24,11,1,2,2,11,1,2,9,1,29
2,36,38,39,2,36,0,2,25,10,1,2,2,10,1,2,8,1,29
2,36,38,39,2,36,0,2,26,9,1,2,1,9,1,2,1,1,30
2,36,38,39,2,36,0,2,27,8,1,2,2,8,1,2,6,1,29
2,36,38,39,2,36,0,2,28,7,1,2,2,7,1,2,5,1,30
2,36,38,39,2,36,0,2,29,6,1,2,1,6,1,2,1,1,30
2,36,38,39,2,36,0,2,30,5,1,2,2,30,0,2,1,1,29
2,36,38,39,2,36,0,2,31,4,1,2,2,4,1,2,2,1,30
2,36,38,39,2,36,0,2,32,3,1,2,1,3,1,2,1,1,31
2,36,38,39,2,36,0,2,33,33,0,2,1,33,0,2,1,1,31
2,36,38,39,2,36,0,2,34,34,0,2,1,34,0,2,1,1,31
2,37,39,40,2,37,0,2,1,35,1,2,0,35,1,2,0,0,34
2,37,39,40,2,37,0,2,2,34,1,2,1,34,1,2,1,1,32
2,37,39,40,2,37,0,2,3,33,1,2,1,33,1,2,1,1,31
2,37,39,40,2,37,0,2,4,4,0,2,2,4,0,2,2,1,31
2,37,39,40,2,37,0,2,5,5,0,2,2,5,0,2,3,1,29
2,37,39,40,2,37,0,2,6,6,0,2,2,6,0,2,4,1,31
2,37,39,40,2,37,0,2,7,7,0,2,2,7,0,2,5,1,31
2,37,39,40,2,37,0,2,8,8,0,2,2,8,0,2,6,1,29
2,37,39,40,2,37,0,2,9,9,0,2,2,9,0,2,7,1,31
2,37,39,40,2,37,0,2,10,10,0,2,2,10,0,2,8,1,30
2,37,39,40,2,37,0,2,11,11,0,2,2,11,0,2,9,1,29
2,37,39,40,2,37,0,2,12,12,0,2,2,12,0,2,10,1,31
2,37,39,40,2,37,0,2,13,13,0,2,2,13,0,2,11,1,30
2,37,39,40,2,37,0,2,14,14,0,2,2,14,0,2,12,1,30
2,37,39,40,2,37,0,2,15,15,0,2,2,15,0,2,13,1,31
2,37,39,40,2,37,0,2,16,16,0,2,2,16,0,2,14,1,30
2,37,39,40,2,37,0,2,17,17,0,2,2,17,0,2,15,1,31
2,37,39,40,2,37,0,2,18,18,0,2,3,18,0,2,16,1,30
2,37,39,40,2,37,0,2,19,17,1,2,2,17,1,2,15,1,31
2,37,39,40,2,37,0,2,20,16,1,2,1,16,1,2,1,1,31
2,37,39,40,2,37,0,2,21,15,1,2,2,15,1,2,13,1,28
2,37,39,40,2,37,0,2,22,14,1,2,1,14,1,2,1,1,31
2,37,39,40,2,37,0,2,23,13,1,2,2,13,1,2,11,1,30
2,37,39,40,2,37,0,2,24,12,1,2,2,12,1,2,10,1,29
2,37,39,40,2,37,0,2,25,11,1,2,1,11,1,2,1,1,31
2,37,39,40,2,37,0,2,26,10,1,2,2,10,1,2,8,1,30
2,37,39,40,2,37,0,2,27,9,1,2,1,9,1,2,1,1,31
2,37,39,40,2,37,0,2,28,8,1,2,1,8,1,2,1,1,31
2,37,39,40,2,37,0,2,29,7,1,2,2,7,1,2,5,1,30
2,37,39,40,2,37,0,2,30,6,1,2,1,6,1,2,1,1,31
2,37,39,40,2,37,0,2,31,5,1,2,1,5,1,2,1,1,31
2,37,39,40,2,37,0,2,32,4,1,2,2,4,1,2,2,1,30
2,37,39,40,2,37,0,2,33,3,1,2,1,3,1,2,1,1,31
2,37,39,40,2,37,0,2,34,34,0,2,2,34,0,2,32,1,31
2,37,39,40,2,37,0,2,35,35,0,2,2,35,0,2,33,1,32
3,2,5,6,3,3,0,2,1,2,0,1,1,2,0,1,1,0,1
3,3,6,7,3,3,0,2,1,3,0,1,1,3,0,1,2,0,2
3,4,7,8,3,3,0,2,1,4,0,1,1,4,0,1,1,1,2
3,4,7,8,3,4,0,2,1,3,0,1,1,3,0,1,2,0,2
3,4,7,8,3,4,0,2,2,3,0,1,1,3,0,1,2,0,2
3,7,10,11,3,3,0,2,1,7,0,1,2,7,0,1,5,1,4
3,7,10,11,3,7,0,2,1,5,1,2,1,5,1,2,1,1,3
3,7,10,11,3,7,0,2,2,4,1,2,1,4,1,2,1,1,2
3,7,10,11,3,7,0,2,3,3,0,1,1,3,0,1,2,0,4
3,7,10,11,3,7,0,2,4,4,0,2,2,4,0,2,2,1,1
3,7,10,11,3,7,0,2,5,5,0,2,1,5,0,2,1,1,3
3,8,11,12,3,3,0,2,1,8,0,1,1,8,0,1,1,1,6
3,8,11,12,3,8,0,2,1,3,0,1,1,3,0,1,2,0,6
3,8,11,12,3,8,0,2,2,5,1,2,1,5,1,2,1,1,3
3,8,11,12,3,8,0,2,3,4,1,2,1,4,1,2,1,1,2
3,8,11,12,3,8,0,2,4,3,0,1,1,3,0,1,2,0,4
3,8,11,12,3,8,0,2,5,5,0,2,2,5,0,2,3,1,2
3,8,11,12,3,8,0,2,6,6,0,2,2,6,0,2,4,1,3
3,9,12,13,3,3,0,2,1,9,0,1,2,9,0,1,7,1,6
3,9,12,13,3,9,0,2,1,7,1,2,2,7,1,2,5,1,4
3,9,12,13,3,9,0,2,2,6,1,2,2,6,1,2,2,2,1
3,9,12,13,3,9,0,2,3,5,1,2,2,5,1,2,2,2,1
3,9,12,13,3,9,0,2,4,3,0,1,1,3,0,1,2,0,4
3,9,12,13,3,9,0,2,5,5,0,2,2,5,0,2,2,2,1
3,9,12,13,3,9,0,2,6,6,0,2,2,6,0,2,2,2,2
3,9,12,13,3,9,0,2,7,7,0,2,2,7,0,2,2,2,1
3,10,13,14,3,3,0,2,1,10,0,1,1,10,0,1,1,1,7
3,10,13,14,3,10,0,2,1,3,0,1,1,3,0,1,2,0,6
3,10,13,14,3,10,0,2,2,7,1,2,2,7,1,2,2,2,2
3,10,13,14,3,10,0,2,3,6,1,2,2,6,1,2,4,1,3
3,10,13,14,3,10,0,2,4,5,1,2,2,5,1,2,2,2,1
3,10,13,14,3,10,0,2,5,4,1,2,2,4,1,2,2,1,1
3,10,13,14,3,10,0,2,6,6,0,2,2,6,0,2,2,2,2
3,10,13,14,3,10,0,2,7,7,0,2,3,7,0,2,5,1,3
3,10,13,14,3,10,0,2,8,8,0,2,5,8,0,2,5,2,1
3,12,15,16,3,3,0,2,1,12,0,1,1,12,0,1,1,1,10
3,12,15,16,3,12,0,2,1,3,0,1,1,3,0,1,2,0,10
3,12,15,16,3,12,0,2,2,9,1,2,7,9,1,2,7,1,1
3,12,15,16,3,12,0,2,3,8,1,2,1,8,1,2,1,1,6
3,12,15,16,3,12,0,2,4,4,0,2,2,4,0,2,2,1,6
3,12,15,16,3,12,0,2,5,5,0,2,2,5,0,2,3,1,2
3,12,15,16,3,12,0,2,6,5,1,2,1,5,1,2,1,1,6
3,12,15,16,3,12,0,2,7,4,1,2,2,4,1,2,2,1,6
3,12,15,16,3,12,0,2,8,3,1,2,1,3,1,2,1,1,5
3,12,15,16,3,12,0,2,9,9,0,2,2,9,0,2,7,1,3
3,12,15,16,3,12,0,2,10,10,0,2,2,10,0,2,8,1,7
3,13,16,17,3,3,0,2,1,13,0,1,2,13,0,1,11,1,10
3,13,16,17,3,13,0,2,1,11,1,2,1,11,1,2,1,1,9
3,13,16,17,3,13,0,2,2,10,1,2,2,10,1,2,8,1,4
3,13,16,17,3,13,0,2,3,9,1,2,2,9,1,2,2,2,3
3,13,16,17,3,13,0,2,4,4,0,2,2,4,0,2,2,1,7
3,13,16,17,3,13,0,2,5,5,0,2,2,7,1,2,5,1,4
3,13,16,17,3,13,0,2,6,3,0,1,1,3,0,1,2,0,8
3,13,16,17,3,13,0,2,7,5,1,2,2,7,0,2,5,1,3
3,13,16,17,3,13,0,2,8,4,1,2,2,4,1,2,2,1,7
3,13,16,17,3,13,0,2,9,9,0,2,2,9,0,2,2,2,2
3,13,16,17,3,13,0,2,10,10,0,2,2,10,0,2,8,1,4
3,13,16,17,3,13,0,2,11,11,0,2,2,11,0,2,9,1,6
3,14,17,18,3,3,0,2,1,14,0,1,1,14,0,1,1,1,12
3,14,17,18,3,14,0,2,1,3,0,1,1,3,0,1,2,0,12
3,14,17,18,3,14,0,2,2,11,1,2,2,11,1,2,9,1,6
3,14,17,18,3,14,0,2,3,10,1,2,1,10,1,2,1,1,7
3,14,17,18,3,14,0,2,4,4,0,2,2,4,0,2,2,1,7
3,14,17,18,3,14,0,2,5,5,0,2,2,5,0,2,3,1,6
3,14,17,18,3,14,0,2,6,6,0,2,2,6,0,2,4,1,7
3,14,17,18,3,14,0,2,7,6,1,2,2,6,1,2,4,1,4
3,14,17,18,3,14,0,2,8,5,1,2,2,8,0,2,6,1,5
3,14,17,18,3,14,0,2,9,4,1,2,1,4,1,2,1,1,8
3,14,17,18,3,14,0,2,10,10,0,2,2,10,0,2,8,1,4
3,14,17,18,3,14,0,2,11,11,0,2,2,11,0,2,9,1,7
3,14,17,18,3,14,0,2,12,12,0,2,2,12,0,2,10,1,9
3,15,18,19,3,3,0,2,1,15,0,1,2,15,0,1,13,1,12
3,15,18,19,3,15,0,2,1,13,1,2,1,13,1,2,1,1,11
3,15,18,19,3,15,0,2,2,12,1,2,2,12,1,2,2,2,3
3,15,18,19,3,15,0,2,3,11,1,2,2,11,1,2,2,2,4
3,15,18,19,3,15,0,2,4,4,0,2,2,4,0,2,2,1,7
3,15,18,19,3,15,0,2,5,5,0,2,2,5,0,2,2,2,3
3,15,18,19,3,15,0,2,6,6,0,2,2,6,0,2,2,2,3
3,15,18,19,3,15,0,2,7,7,0,2,2,7,0,2,5,1,4
3,15,18,19,3,15,0,2,8,6,1,2,2,6,1,2,2,2,3
3,15,18,19,3,15,0,2,9,5,1,2,2,5,1,2,2,2,5
3,15,18,19,3,15,0,2,10,4,1,2,2,4,1,2,2,1,2
3,15,18,19,3,15,0,2,11,11,0,2,2,11,0,2,9,1,5
3,15,18,19,3,15,0,2,12,12,0,2,2,12,0,2,10,1,6
3,15,18,19,3,15,0,2,13,13,0,2,2,13,0,2,2,2,4
3,16,19,20,3,3,0,2,1,16,0,1,1,16,0,1,1,1,14
3,16,19,20,3,16,0,2,1,3,0,1,1,3,0,1,2,0,14
3,16,19,20,3,16,0,2,2,13,1,2,2,13,1,2,2,2,4
3,16,19,20,3,16,0,2,3,12,1,2,1,12,1,2,1,1,10
3,16,19,20,3,16,0,2,4,4,0,2,2,4,0,2,2,1,8
3,16,19,20,3,16,0,2,5,5,0,2,2,5,0,2,3,1,5
3,16,19,20,3,16,0,2,6,6,0,2,2,9,1,2,7,1,8
3,16,19,20,3,16,0,2,7,7,0,2,3,7,0,2,5,1,5
3,16,19,20,3,16,0,2,8,7,1,2,2,7,1,2,5,1,4
3,16,19,20,3,16,0,2,9,6,1,2,2,6,1,2,2,2,5
3,16,19,20,3,16,0,2,10,5,1,2,1,5,1,2,1,1,9
3,16,19,20,3,16,0,2,11,4,1,2,2,4,1,2,2,1,3
3,16,19,20,3,16,0,2,12,12,0,2,2,12,0,2,10,1,7
3,16,19,20,3,16,0,2,13,13,0,2,2,13,0,2,11,1,10
3,16,19,20,3,16,0,2,14,14,0,2,2,14,0,2,12,1,7
3,17,20,21,3,3,0,2,1,17,0,1,2,17,0,1,15,1,14
3,17,20,21,3,17,0,2,1,15,1,2,1,15,1,2,1,1,13
